Rank,Title,Citations,Year,URL,Description
11,Directions in active networks,398,2002,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Z6EHuGcAAAAJ&pagesize=50&citation_for_view=Z6EHuGcAAAAJ:eflP2zaiRacC,"Active networks represent a significant step in the evolution of packet-switched networks, from traditional packet-forwarding engines to more general functionality supporting dynamic control and modification of network behavior. However, the phrase ""active network"" means different things to different people. This article introduces a model and nomenclature for talking about active networks, describes some possible approaches in terms of that nomenclature, and presents various aspects of the architecture being developed in the DARPA-funded active networks program. Potential applications of active networks are highlighted, along with some of the challenges that must be overcome to make them a reality."
12,Femto clouds: Leveraging mobile devices to provide cloud service at the edge,385,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Z6EHuGcAAAAJ&pagesize=50&citation_for_view=Z6EHuGcAAAAJ:FPJr55Dyh1AC,"Mobile devices are becoming increasingly capable computing platforms with significant processor power and memory. However, mobile compute capabilities are often underutilized. In this paper we consider how a collection of co-located devices can be orchestrated to provide a cloud service at the edge. Scenarios with co-located devices include, but are not limited to, passengers with mobile devices using public transit services, students in classrooms and groups of people sitting in a coffee shop. To this end, we propose the femtocloud system which provides a dynamic, self-configuring and multi-device mobile cloud out of a cluster of mobile devices. We present the femtocloud system architecture designed to enable multiple mobile devices to be configured into a coordinated cloud computing service despite churn in mobile device participation. We develop a prototype of our femtocloud system and use it in …"
13,A novel server selection technique for improving the response time of a replicated service,355,1998,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Z6EHuGcAAAAJ&pagesize=50&citation_for_view=Z6EHuGcAAAAJ:9yKSN-GCB0IC,"Server replication is an approach often used to improve the ability of a service to handle a large number of clients. One of the important factors in the efficient utilization of replicated servers is the ability to direct client requests to the best server, according to some optimality criteria. In this paper we target an environment in which servers are distributed across the Internet, and clients identify servers using our application-layer any-casting service. Our goal is to allocate servers to clients in a way that minimizes a client's response time. To that end, we develop an approach for estimating the performance that a client would experience when accessing particular servers. Such information is maintained in a resolver that clients can query to obtain the identity of the server with the best response time. Our performance collection technique combines server push with client probes to estimate the expected response time. A set …"
14,Application-layer anycasting: A server selection architecture and use in a replicated web service,312,2000,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Z6EHuGcAAAAJ&pagesize=50&citation_for_view=Z6EHuGcAAAAJ:qjMakFHDy7sC,"Server replication improves the ability of a service to handle a large number of clients. One of the important factors in the efficient utilization of replicated servers is the ability to direct client requests to the ""best"" server, according to some optimality criteria. In the anycasting communication paradigm, a sender communicates with a receiver chosen from an anycast group of equivalent receivers. As such, anycasting is well suited to the problem of directing clients to replicated servers. This paper examines the definition and support of the anycasting paradigm at the application-layer, providing a service that uses an anycast resolver to map an anycast domain name and a selection criteria into an IP address. By realizing anycasting in the application-layer, we achieve flexibility in the optimization criteria and ease the deployment of the service. As a case study, we examine the performance of our system for a key service …"
15,Capacity enhancement using throwboxes in DTNs,309,2006,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Z6EHuGcAAAAJ&pagesize=50&citation_for_view=Z6EHuGcAAAAJ:kRWSkSYxWN8C,"Disruption tolerant networks (DTNs) are designed to overcome limitations in connectivity due to conditions such as mobility, poor infrastructure, and short range radios. DTNs rely on the inherent mobility in the network to deliver packets around frequent and extended network partitions using a store-carry-and-forward paradigm. However, missed contact opportunities decrease throughput and increase delay in the network. We propose the use of throwboxes in mobile DTNs to create a greater number of contact opportunities, consequently improving the performance of the network. Throwboxes are wireless nodes that act as relays, creating additional contact opportunities in the DTN. We propose algorithms to deploy stationary throwboxes in the network that simultaneously consider routing as well as placement. We also present placement algorithms that use more limited knowledge about the network structure. We …"
16,Utility max-min: An application-oriented bandwidth allocation scheme,307,1999,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Z6EHuGcAAAAJ&pagesize=50&citation_for_view=Z6EHuGcAAAAJ:IjCSPb-OGe4C,"We consider the use of an application-layer performance measure-the utility-in the context of bandwidth allocation for an available bit rate service. This bandwidth allocation scheme can be viewed as a generalization of traditional available bit rate service; the scheme is equivalent to bandwidth max-min allocation when the utility of all applications are equal. The goal of the allocation scheme is to provide a good application-layer service to a wide diversity of applications sharing available bandwidth. We achieve this goal while also supporting changes in utility over time, tolerating some inaccuracy in utility function specification, and addressing the issue of circumvention through pricing."
17,Application-layer anycasting,306,1997,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Z6EHuGcAAAAJ&pagesize=50&citation_for_view=Z6EHuGcAAAAJ:UeHWp8X0CEIC,"The anycasting communication paradigm is designed to support server replication by allowing applications to easily select and communicate with the ""best"" server, according to some performance or policy criteria, in a group of content-equivalent servers. We examine the definition and support of the anycasting paradigm at the application layer, providing a service that maps anycast domain names into one or more IP addresses using anycast resolvers. In addition to being independent from network-layer support, our definition includes the notion of filters, functions that are applied to groups of addresses to affect the selection process. We consider both metric-based filters (e.g., server response time) and policy-based filters."
18,Routing in space and time in networks with predictable mobility,300,2004,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Z6EHuGcAAAAJ&pagesize=50&citation_for_view=Z6EHuGcAAAAJ:YsMSGLbcyi4C,Description not available
19,Multicasting in delay tolerant networks: semantic models and routing algorithms,293,2005,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Z6EHuGcAAAAJ&pagesize=50&citation_for_view=Z6EHuGcAAAAJ:Y0pCki6q_DkC,"Delay tolerant networks (DTNs) are a class of emerging networks that experience frequent and long-duration partitions. These networks have a variety of applications in situations such as crisis environments and deep-space communication. In this paper, we study the problem of multicasting in DTNs. Multicast supports the distribution of data to a group of users, a service needed for many potential DTN applications. While multicasting in the Internet and mobile ad hoc networks has been studied extensively, due to the unique characteristic of frequent partitioning in DTNs, multicasting in DTNs is a considerably different and challenging problem. It not only requires new definitions of multicast semantics but also brings new issues to the design of routing algorithms. In this paper, we propose new semantic models for DTN multicast and develop several multicast routing algorithms with different routing strategies. We …"
20,Cosmos: computation offloading as a service for mobile devices,255,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Z6EHuGcAAAAJ&pagesize=50&citation_for_view=Z6EHuGcAAAAJ:PoWvk5oyLR8C,"There is great potential for boosting the performance of mobile devices by offloading computation-intensive parts of mobile applications to the cloud. The full realization of this potential is hindered by a mismatch between how individual mobile devices demand computing resources and how cloud providers offer them: offloading requests from a mobile device usually require quick response, may be infrequent, and are subject to variable network connectivity, whereas cloud resources incur relatively long setup times, are leased for long time quanta, and are indifferent to network connectivity. In this paper, we present the design and implementation of the COSMOS system, which bridges this gap by providing computation offloading as a service to mobile devices. COSMOS efficiently manages cloud resources for offloading requests to both improve offloading performance seen by mobile devices and reduce the …"
21,V3: A vehicle-to-vehicle live video streaming architecture,233,2005,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Z6EHuGcAAAAJ&pagesize=50&citation_for_view=Z6EHuGcAAAAJ:Se3iqnhoufwC,"We propose V3, an architecture to provide a live video streaming service to driving vehicles through vehicle-to-vehicle (V2V) networks. V2V video streaming is challenging because: (1) the V2V network may be persistently partitioned; (2) the video sources are mobile and transient. V3 addresses these challenges by incorporating a novel signaling mechanism to continuously trigger vehicles into video sources. It also adopts a store-carry-and-forward approach to transmit video data in partitioned network environments. We first propose an initial design which supports video streaming to a single receiver. We then propose a multicasting framework that enables video streaming from multiple sources to multiple receivers. Simulation experiments demonstrate the feasibility of supporting V2V video streaming with acceptable performance."
22,An architecture for active networking,233,1997,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Z6EHuGcAAAAJ&pagesize=50&citation_for_view=Z6EHuGcAAAAJ:zYLM7Y9cAGgC,"Active networking offers a change in the usual network paradigm: from passive carrier of bits to a more general computation engine. The implementation of such a change is likely to enable radical new applications that cannot be foreseen today. Large-scale deployment, however, involves significant challenges in interoperability, security, and scalability. In this paper we define an active networking architecture in which users control the invocation of pre-defined, network-based functions through control information in packet headers.After defining our active networking architecture, we consider a problem (namely, network congestion) that may benefit in the near-term from active networking, and thus may help justify migration to this new paradigm. Given an architecture allowing applications to exercise some control over network processing, the bandwidth allocated to each application’s packets can be reduced in a …"
23,Spectral analysis of Internet topologies,232,2003,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Z6EHuGcAAAAJ&pagesize=50&citation_for_view=Z6EHuGcAAAAJ:mvPsJ3kp5DgC,"Spectral analysis of the Internet topology at the autonomous system (AS) level, by adapting the standard spectral filtering method of examining the eigenvectors corresponding to the largest eigenvalues of matrices related to the adjacency matrix of the topology is performed. We observe that the method suggests clusters of ASs with natural semantic proximity, such as geography or business interests. We examine how these clustering properties vary in the core and in the edge of the network, as well as across geographic areas, over time, and between real and synthetic data. We observe that these clustering properties may be suggestive of traffic patterns and thus have direct impact on the link stress of the network. Finally, we use the weights of the eigenvector corresponding to the first eigenvalue to obtain an alternative hierarchical ranking of the ASs."
24,Efficient and scalable query routing for unstructured peer-to-peer networks,221,2005,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Z6EHuGcAAAAJ&pagesize=50&citation_for_view=Z6EHuGcAAAAJ:eQOLeE2rZwMC,"Searching for content in peer-to-peer networks is an interesting and challenging problem. Queries in Gnutella-like unstructured systems that use flooding or random walk to search must visit O(n) nodes in a network of size n, thus consuming significant amounts of bandwidth. In this paper, we propose a query routing protocol that allows low bandwidth consumption during query forwarding using a low cost mechanism to create and maintain information about nearby objects. To achieve this, our protocol maintains a lightweight probabilistic routing table at each node that suggests the location of each object in the network. Following the corresponding routing table entries, a query can reach the destination in a small number of hops with high probability. However, maintaining routing tables in a large and highly dynamic network requires non-traditional mechanisms. We design a novel data structure called an …"
25,Rainbow fair queueing: Fair bandwidth sharing without per-flow state,200,2000,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Z6EHuGcAAAAJ&pagesize=50&citation_for_view=Z6EHuGcAAAAJ:Tyk-4Ss8FVUC,"Fair bandwidth sharing at routers has several advantages, including protection of well-behaved flows and possible simplification of end-to-end congestion control mechanisms. Traditional mechanisms to achieve fair sharing (e.g., weighted fair queueing, flow random early discard) require per-flow state to determine which packets to drop under congestion, and therefore are complex to implement at the interior of a high-speed network. In recent work, Stoica et al., (1998), have proposed core-stateless fair queueing (CSFQ), a scheme to approximate fair bandwidth sharing without per-flow state in the interior routers. In this paper, we also achieve approximate fair sharing without per-flow state, however our mechanism differs from CSFQ. Specifically, we divide each flow into a set of layers, based on rate. The packets in a flow are marked at an edge router with a layer label (or ""color""). A core router maintains a color …"
26,The markov chain simulation method for generating connected power law random graphs,198,2003,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Z6EHuGcAAAAJ&pagesize=50&citation_for_view=Z6EHuGcAAAAJ:J-pR_7NvFogC,"Graph models for real-world complex networks such as the Internet, the WWW and biological networks are necessary for analytic and simulation-based studies of network protocols, algorithms, engineering and evolution. To date, all available data for such networks suggest heavy tailed statistics, most notably on the degrees of the underlying graphs. A practical way to generate network topologies that meet the observed data is the following degree-driven approach: First predict the degrees of the graph by extrapolation from the available data, and then construct a graph meeting the degree sequence and additional constraints, such as connectivity and randomness. Within the networking community, this is currently accepted as the most successful approach for modeling the inter-domain topology of the Internet."
27,Self-organizing wide-area network caches,178,1998,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Z6EHuGcAAAAJ&pagesize=50&citation_for_view=Z6EHuGcAAAAJ:W7OEmFMy1HYC,"A substantial fraction of all network traffic today comes from applications in which clients retrieve objects from servers. The caching of objects in locations ""close"" to clients is an important technique for reducing both network traffic and response time for such applications. In this paper we consider the benefits of associating caches with switching nodes throughout the network, rather than in a few locations. We also consider the use of various self-organizing or active cache management strategies for organizing cache content. We evaluate caching techniques using both simulation and a general analytic model for network caching. Our results indicate that in-network caching can make effective use of cache space, and in many cases self-organizing caching schemes yield better average round-trip latencies than traditional approaches, using much smaller per-node caches."
28,On scalable QoS routing: performance evaluation of topology aggregation,151,2000,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Z6EHuGcAAAAJ&pagesize=50&citation_for_view=Z6EHuGcAAAAJ:WF5omc3nYNoC,"A number of important questions remain concerning the scalability of networks with quality of service guarantees. We consider one of these questions: can QoS routing protocols scale to large networks? To address this question, we evaluate the performance of techniques that can reduce the QoS routing protocol overhead. We specifically focus on topology aggregation, which can reduce overhead by orders of magnitude. We also investigate the interaction of topology aggregation with other important factors that contribute to performance, such as routing update frequency, routing algorithms, and network configuration. Our experiments are based on simulations of relatively large, structured networks. Among our observations, we find-contrary to intuition-that topology aggregation does not always have a negative impact on routing performance. Aggregation can reduce the routing information fluctuation, increase …"
29,Parallel simulated annealing using speculative computation,146,1991,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Z6EHuGcAAAAJ&pagesize=50&citation_for_view=Z6EHuGcAAAAJ:uJ-U7cs_P_0C,"A parallel simulated annealing algorithm that is problem-independent, maintains the serial decision sequence, and obtains speedup which can exceed log/sub 2/P on P processors is discussed. The algorithm achieves parallelism by using the concurrency technique of speculative computation. Implementation of the parallel algorithm on a hypercube multiprocessor and application to a task assignment problem are described. The simulated annealing solutions are shown to be, on average, 28% better than the solutions produced by a random task assignment algorithm and 2% better than the solutions produced by a heuristic.<>"
