Rank,Title,Citations,Year,URL,Description
41,Graphics programming using a database system with dependency declarations,36,1982,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=GmcChLIAAAAJ&pagesize=50&citation_for_view=GmcChLIAAAAJ:4DMP91E08xMC,"This paper presents and integrates two ideas which can have a long-term impact on the ease of developing interactive computer graphics applications. The first idea is that of using a database management system (DBMS) to manage all the data in an interactive graphics application program (graphical input data, application data, and graphical output data). The second idea is that of replacing much of the traditional procedural specification of an application program with a more concise specification of the dependencies among the input, application, and output data. The underlying system performs the procedures necessary to maintain the dependencies. These two ideas are combined by using a relational DBMS to manage the data, and continuously evaluated qualified updates to specify dependencies to the DBMS. We illustrate these ideas with an example, and discuss the implementation of our system."
42,Model-based user interfaces: What are they and why should we care?,34,1994,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=GmcChLIAAAAJ&pagesize=50&citation_for_view=GmcChLIAAAAJ:M3ejUd6NZC8C,"Model-based user interfaces have been around for several years. Various research prototypes have been documented and a number of workshops have been organized around thisPermission to copy without fee all or part of this material is granted provided that the copies are not made or distributed for direct commercial advantage, the ACM copyright notice and the title of the publication and its date appear, and notice is given that copying is by permission of the Association for Computing Machinery. To copy otherwise, or to republish, requires a fee and/or specific permission."
43,コンピュータグラフィックス理論と実践,33,2001,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=GmcChLIAAAAJ&pagesize=50&citation_for_view=GmcChLIAAAAJ:r0BpntZqJG4C,"本書は, 本来 Pascal での例を用いて書かれた書物の C 言語版である. CG プログラミングの主要技法を幅広く解説している."
44,Introduction à l'infographie,32,1995,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=GmcChLIAAAAJ&pagesize=50&citation_for_view=GmcChLIAAAAJ:qUcmZB5y_30C,"James Foley, Andries van Dam, Steven K. Feiner raduction de Gilles Deghilage, Jan^ Shao, Jean-Louis Schulmann"
45,Effective software systems for scientific data visualization,31,1989,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=GmcChLIAAAAJ&pagesize=50&citation_for_view=GmcChLIAAAAJ:tuHXwOkdijsC,"Good morning, and welcome to the panel session on effective software systems for scientific data visualization. Before we get started, we want to make just a couple of announcements. The entire proceedings will be taped. Therefore, when you come up during the interactive portion of the session to ask questions, make sure you come to the mike s in the aisles. There should be plenty of them. And make sure that you identify yourself and your affiliation. In addition, we will have to vacate the room at 10: 30. There is another panel session that's supposed to start at 10: 45. There will be a breakout room set up off to the left; I think it's Salon D. That's it for the announcements. Despite the advancement of scientific visualization ove r the last several years, there is still significant problems in bringing today's technology into the hands of the typica l scientist."
46,"Feiner, and Hughes (1990)",31,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=GmcChLIAAAAJ&pagesize=50&citation_for_view=GmcChLIAAAAJ:r_AWSJRzSzQC,Description not available
47,Transformations on a formal specification of user-computer interfaces,30,1987,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=GmcChLIAAAAJ&pagesize=50&citation_for_view=GmcChLIAAAAJ:9ZlFYXVOiuMC,"Present software tools for designing and implementin g user-computer interfaces are too low-level: while they provide support to the designer at the presentation level of screen layout, dialogue design, etc., they provide no support at the conceptual and semantic design levels. Our present research project objective is to develop a formal representation for key aspects of the conceptual an d semantic design of a user-computer interface. The representation embodies information about the use r interface in terms of objects, actions, relations, attributes, and pre-and post-conditions associated with the actions. We are building an interactive system, using a frame-based expert system shell, which will help the designer create th e specification for an intended interface. Once the designe r has completed the user interface specification, our syste m will be able to: e Apply consistency and completeness checks to th e …"
48,Parallel processing approaches to hidden-surface removal in image space,30,1985,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=GmcChLIAAAAJ&pagesize=50&citation_for_view=GmcChLIAAAAJ:aqlVkmm33-oC,"In recognition of recent developments in microprocessor technology and the cost of microprocessors, this study suggests using a multiprocessor computer graphics system to speed up the computation-intensive, hidden-surface removal process for image display. Under the constraint of using less processing time than a sequential system, a multiprocessor system emphasizes the sharing of responsibility among the multiple processors. The image space hidden-surface removal approaches are based on the incoming polygon data's geometric position on the bit-map refresh buffer. Sharing of responsibility comes from appropriate partitioning of the bit-map refresh buffer. This paper presents several image space, hidden-surface removal techniques. Each technique is accompanied by a conceptual system architecture. The architecture and the algorithm applied to that architecture are thoroughly analyzed and evaluated …"
49,Some major issues in the design of the core graphics system,30,1978,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=GmcChLIAAAAJ&pagesize=50&citation_for_view=GmcChLIAAAAJ:_kc_bZDykSQC,"This paper presents design issues of the Core System, a proposed standard graphics programming system. Alternative resolutions for each issue are set forth, together with their motivating arguments. In each case, the alternative that was selected is made clear. The issues presented here were chosen because they must be considered in the design of any interactive graphics package and because they help in understanding the design of the Core System."
50,A pure reasoning engine for programming by demonstration,29,1994,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=GmcChLIAAAAJ&pagesize=50&citation_for_view=GmcChLIAAAAJ:dhFuZR0502QC,"We present an inference engine that can be used for creating Programming By Demonstration systems. The class of systems addressed are those which infer a state change description from examples of state [9, 11].The engine can easily be incorporated into an existing design environment that provides an interactive object editor.The main design goals of the inference engine are responsiveness and generality. All demonstrational systems must respond quickly because of their interactive use. They should also be general—they should be able to make inferences for any attribute that the user may want to define by demonstration, and they should be able to treat any other attributes as parameters of this definition.The first goal, responsiveness, is best accommodated by limiting the number of attributes that the inference engine takes into consideration. This, however, is in obvious conflict with the second goal …"
