Rank,Title,Citations,Year,URL,Description
11,Impacting persistence in computing with a programming boot camp,7,2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=F0HhkJIAAAAJ&pagesize=50&citation_for_view=F0HhkJIAAAAJ:W7OEmFMy1HYC,"While recruitment efforts have helped improve the enrollment numbers in computing in recent years, retention efforts are still needed to ensure the persistence of computing majors, especially the underrepresented groups. Since performance in the first computing course has been shown to impact students' persistence in computing, the authors hosted a 5-day programming boot camp (PBC) designed to provide a well-rounded experience for participants. The boot camp focused on improving content knowledge, confidence, persistence, and engagement and on promoting community building. This paper provides a brief overview of PBC and its impact on the participants, women majors and minors in an Information Technology program."
12,Designing home availability services,7,2007,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=F0HhkJIAAAAJ&pagesize=50&citation_for_view=F0HhkJIAAAAJ:_FxGoFyzp5QC,"We have explored the challenges of designing domestic services to help family and friends determine mutually agreeable times to call one another. In a prior study, we identified activities in the home that predict availability to an external interruption. In our follow-up study, we used a cooperative design activity to see which, if any, of these home activities the family member is willing to share when engaged in mealtime or leisure routine. The data people are willing to reveal is more detailed for mealtime, than leisure activities. Furthermore, the shared availability service needs to be accessible throughout the home, in either compact, portable form or integrated with other services in various room locations. Accuracy and reliability of the shared information, along with device independent caller identification are also essential design requirements. While not unique to the home, the desire to personalize and present a …"
13,Launching STARS Computing Corps: Engaging Faculty and Student Leaders to Broaden Participation,5,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=F0HhkJIAAAAJ&pagesize=50&citation_for_view=F0HhkJIAAAAJ:Se3iqnhoufwC,"The STARS Computing Corps is a national alliance of 52 colleges and universities with a mission to broaden participation in computing, particularly for women, underrepresented minorities, and persons with disabilities. STARS engages college faculty and students in a community of practice centered around student-led discipline-specific service, research, and outreach programs that use computing to benefit society and promote equitable access to computing education. A year in STARS starts and ends at the STARS Celebration Conference, where STARS members share their knowledge, engage in professional development, and prepare for the next year’s work to broaden participation in their local communities (Figure 1).By preparing faculty and student leaders and building regional partnerships, STARS builds capacity for programs that help broaden participation in computing at scale. Since 2006, more than …"
14,Using availability indicators to enhance context-aware family communication applications,4,2006,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=F0HhkJIAAAAJ&pagesize=50&citation_for_view=F0HhkJIAAAAJ:kNdYIx-mwKoC,"Family conversation between homes is difficult to initiate at mutually agreeable times as neither participant has exact knowledge of the other's activities or intentions. Whether calling to plan an important family gathering or simply to connect with family members, the question is: Is now a good time to call? People expect friends and family to learn their activity patterns and to minimize interruptions when calling. Can technology provide awareness cues to the caller, even prior to the initiation of the call?"
15,Between Dinner and Children's Bedtime: Predicting and Justifying Routines in the Home,4,2005,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=F0HhkJIAAAAJ&pagesize=50&citation_for_view=F0HhkJIAAAAJ:zYLM7Y9cAGgC,"Much previous research in availability, whether in the office or in the home, has developed linear regression models to help predict appropriate times for interruption. Although these models work well, they tend to be accurate only about 75% of the time. In this paper, we reconceptualize this problem as one of determining routines, rather than availability. We show that the same sensor measures, which predict availability accurately 75% of the time, can predict individual routines accurately 90%-97% of the time. We argue that better identification of routines can help us to better identify individual availability, as we can develop more tailored models of individual availability in given household routines. In this paper, we also present findings from a day reconstruction method (DayRM) study, which provides more detailed descriptions of three routines in the home: mealtime, bedtime, and leisure."
16,Summer Programming Boot Camp: A Strategy For Retaining Women In IT,3,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=F0HhkJIAAAAJ&pagesize=50&citation_for_view=F0HhkJIAAAAJ:hqOjcs7Dif8C,"This project addresses the issue of retaining women in Information Technology (IT) at an open access institution. To meet the goal of retention, we focused on supporting students' learning and mentoring needs. Female IT majors and minors were recruited and participated in a weeklong summer boot camp. At the boot camp they participated in Java programming sessions, various professional development and peer mentoring sessions and a field trip. These activities were aimed to increase not only the participants' knowledge of programming, but they were also designed to increase the participants' confidence, their knowledge of IT careers and fields of research and most importantly to form a community of support. Initial data collection shows that 61% of participants enrolled in a programming course following the boot camp, which is a crucial step in retention of majors and minors. Authors have also experienced …"
17,Transforming programming-intensive courses with course-embedded research,3,2012,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=F0HhkJIAAAAJ&pagesize=50&citation_for_view=F0HhkJIAAAAJ:MXK_kJrjxJIC,"In this paper, we discuss the Software Engineering Research Project (SERP) initiated at GGC College, a public four-year institution in southeastern United States. The long-term goal of SERP involves motivating students to pursue graduate degrees, research careers, or challenging industry work. Before students can engage in software engineering research, they need to develop a deeper appreciation for professional practice, scholarly literature, and research paradigms. To that end, we have identified activities to embed in two junior-level programming-intensive courses: Software Development I and Advanced Programming. Our three-pronged approach includes attendance at professional events, participation in a research project, and exposure to computing research at a leading research university. In this paper, we detail our goals and objectives for the SERP program, illustrate a course redesign for two of the …"
18,How to Plan and Run Computing Summer Camps: Logistics,2,2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=F0HhkJIAAAAJ&pagesize=50&citation_for_view=F0HhkJIAAAAJ:ufrVoPGSRksC,"How to Plan and Run Computing Summer Camps | Proceedings of the 2017 ACM SIGCSE Technical Symposium on Computer Science Education skip to main content ACM Digital Library home ACM Association for Computing Machinery corporate logo Sign in Register Advanced Search Journals Magazines Proceedings Books SIGs Conferences Institutions People More SearchSearch Search ACM Digital Library SearchSearch Advanced Search sigcse Conference Proceedings Upcoming Events Authors Affiliations Award Winners More Export Citations Select Citation format Please download or close your previous search result export first before starting a new bulk export. Preview is not available. By clicking download,a status dialog will open to start the export process. The process may takea few minutes but once it finishes a file will be downloadable from your browser. You may continue to browse the DL while …"
19,How to Plan and Run Summer Computing Camps: Logistics,2,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=F0HhkJIAAAAJ&pagesize=50&citation_for_view=F0HhkJIAAAAJ:YsMSGLbcyi4C,"This workshop will provide details on how to plan and run non-residential computing summer camps for 4th -- 12th grade students. Georgia Tech has been offering computing summer camps since 2004. These camps are financially self-sustaining and effective. Items used in past camps include: CS Unplugged, LightBot, Scratch, Alice, LEGO robots (WeDo, NXT, EV3, and Tetrix), EarSketch, and App Inventor. Georgia Tech helped start or expand other computing camps at eleven other colleges and universities in Georgia from 2007 to 2010 as part of Georgia Computes!. This last year as part of the Expanding Computing Education Pathways (ECEP) NSF grant we have also helped institutions start or expand summer computing camps in South Carolina, Massachusetts, and California. The workshop will distribute a link to forms, a timeline, sample agendas, sample flyers, budget plans, a planning checklist, suggested …"
20,Challenges in Developing a Context-Aware Family Intercom,2,2002,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=F0HhkJIAAAAJ&pagesize=50&citation_for_view=F0HhkJIAAAAJ:UebtZRa9Y70C,"If there exists a next generation “killer application”, we argue, it is associated with human communication. Our communications are usually in support of ongoing relations with family and colleagues, not isolated interactions with unfamiliar persons. Interpersonal communication is characterized by both simultaneous interaction with another person and a mutual influence on the persons involved. This meaning-making, shared experience is an essential part of being human [1]. We are investigating how situational awareness can enhance human-to-human audio-only communication, within the trusted relationship of the family. As we explore innovative interactions with ubiquitous interpersonal communication technology, we find the human interface issues are just one aspect of the research. There are also challenges in developing the technological infrastructure and in accounting for social implications of the technology.In this paper, we present the two context-aware domestic communication prototypes we have built. Using these as examples, we then present the inter-related challenges to developing context-aware domestic communication: developing innovative, lightweight, multi-modal interactions, building infrastructure upon the engineering technology, and managing social implications. Ending with some of the issues that impact progress in the development of useful and usable context-aware home communication technology."
