Rank,Title,Citations,Year,URL,Description
36,Language modeling for conversational understanding domains using semantic web resources,118,2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33ZWJmEAAAAJ&pagesize=50&citation_for_view=33ZWJmEAAAAJ:TIZ-Mc8IlK0C,"Systems and methods are provided for training language models using in-domain-like data collected automatically from one or more data sources. The data sources (such as text data or user-interactional data) are mined for specific types of data, including data related to style, content, and probability of relevance, which are then used for language model training. In one embodiment, a language model is trained from features extracted from a knowledge graph modified into a probabilistic graph, where entity popularities are represented and the popularity information is obtained from data sources related to the knowledge. Embodiments of language models trained from this data are particularly Suitable for domain-specific conversational understanding tasks where natural language is used, such as user interaction with a game console or a personal assistant application on personal device."
37,Detection of characteristics of human-machine interactions for dialog customization and analysis,116,2007,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33ZWJmEAAAAJ&pagesize=50&citation_for_view=33ZWJmEAAAAJ:mB3voiENLucC,"According to one aspect of the present invention, an audio-based dialog betWeen a person and a machine is established, Wherein the person uses a communication device to communicate With the machine. A characteristic is automatically detected during the dialog in real time, Wherein the characteristic is not uniquely indicative of any of: the identity of the person, the identity of the speci? c communication device, or any user account. The dialog is then customized at an application level, based on the detected characteristic."
38,Exploiting the semantic web for unsupervised spoken language understanding,107,2012,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33ZWJmEAAAAJ&pagesize=50&citation_for_view=33ZWJmEAAAAJ:yD5IFk8b50cC,"This paper proposes an unsupervised training approach for SLU systems that leverages the structured semantic knowledge graphs of the emerging Semantic Web. The approach creates natural language surface forms of entity-relation-entity portions of knowledge graphs using a combination of web search retrieval and syntax-based dependency parsing. The new forms are used to train an SLU system in an unsupervised manner. This paper tests the approach on the problem of intent detection, and shows that the unsupervised training procedure matches the performance of supervised training over operating points important for commercial applications."
39,Domain Adaptation of Recurrent Neural Networks for Natural Language Understanding,106,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33ZWJmEAAAAJ&pagesize=50&citation_for_view=33ZWJmEAAAAJ:lYbyOjaXH8MC,"The goal of this paper is to use multi-task learning to efficiently scale slot filling models for natural language understanding to handle multiple target tasks or domains. The key to scalability is reducing the amount of training data needed to learn a model for a new task. The proposed multi-task model delivers better performance with less data by leveraging patterns that it learns from the other tasks. The approach supports an open vocabulary, which allows the models to generalize to unseen words, which is particularly important when very little training data is used. A newly collected crowd-sourced data set, covering four different domains, is used to demonstrate the effectiveness of the domain adaptation and open vocabulary techniques."
40,Exploiting structured content for unsupervised natural language semantic parsing,104,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33ZWJmEAAAAJ&pagesize=50&citation_for_view=33ZWJmEAAAAJ:evX43VCCuoAC,"434/112 6, 246, 981 B1* 6/2001 Papineni.. GIOL 15/22 704/235 6, 311, 150 B1 10/2001 Ramaswamy et al. 6, 327, 589 B1* 12/2001 Blewett............. GO6F 17/30864 6, 442, 524 B1 8/2002 Ecker et al. 6, 684, 183 B1 1/2004 Korall et al.(Continued)"
41,Building conversational understanding systems using a toolset,102,2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33ZWJmEAAAAJ&pagesize=50&citation_for_view=33ZWJmEAAAAJ:dQJM2trw0wsC,"US PATENT D ()("" UMENTS 2 ()|| 1/() 144999 A 1 6/2011 Jang et al. 2 ()|| 1/()|| 533 24 A 1 6/2011 Ballinger et al. 6,167.377 A 12/2000) Gillick et al. 2 ()|| 1/() 296374 A 1 12/2011 Wu et al. 6,185,528 B1 2/2001 Fissore et al. 2 () 12/()() 58756 A| 3/2012 Olincy 6.263. 308 B1 7/2001 Heckerman 2 () 12/()() 65 976 A| 3/2012 Deng 6405, 132 B1 6/2002 Breed et al. 2 () 12/()() 84 () 86 A1 4/2012 Gilbert 6, 970947 B2 11/2005 Ebling et al. 2 () 12/() 232885 A 1 9/2012 Barbosa et al. 7505772 B2 3/2009 Himmelstein 2 () 12/() 245944 A 1 9/2012 Gruber 7,729.902 B1 6/2010 Gupta 2012/0253799 A1 10/2012 Bangalore 7788602 B2 8/2010 Reynar.................. G06Q 30/02 2 () 12/0253802 A 1 1 ()/2 () 12 Heck et al. 7 15/739 2012/0254086 A1 10/2012 Deng7,835,910 B1 1 1/2010 Hakkani-Tur et al. 2 () 12/() 254227 A 1 1 ()/2 () 12 Heck et g1, 8,015,006 B2 9/2011 Kennewick et al. 2 () 12/() 26553| A||()/2 () 12 Bennett 8.229, 729 B2 …"
42,Probability-based state modification for query dialogues,99,2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33ZWJmEAAAAJ&pagesize=50&citation_for_view=33ZWJmEAAAAJ:tzM49s52ZIMC,"Tur, et al.,“Towards unsupervised spoken language understanding: Exploiting query click logs for slot filling.” in Proceedings of Interspeech, 2011, Aug. 28-31, 2011, pp. 1293-1296, http://research. microsoft. com/pubs/172322/Gokhan-IS11. pdf. Crook, et al.,“Lossless value directed compression of complex user goal states for statistical spoken dialogue systems.” Published in Proceedings of the 12th Annual Conference of the International Speech Communication Association (Interspeech 2011), Aug. 2011, pp. 4, https://docs. google. com/viewer? a= v&pid= sites&srcid= ZGVmYXVsdGRvbWFpbnxwYWNyb29rfGd4OFmMk3ZmF kMU2MGViMGI.* cited by examiner"
43,A unit selection methodology for music generation using deep neural networks,92,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33ZWJmEAAAAJ&pagesize=50&citation_for_view=33ZWJmEAAAAJ:HbR8gkJAVGIC,"Several methods exist for a computer to generate music based on data including Markov chains, recurrent neural networks, recombinancy, and grammars. We explore the use of unit selection and concatenation as a means of generating music using a procedure based on ranking, where, we consider a unit to be a variable length number of measures of music. We first examine whether a unit selection method, that is restricted to a finite size unit library, can be sufficient for encompassing a wide spectrum of music. We do this by developing a deep autoencoder that encodes a musical input and reconstructs the input by selecting from the library. We then describe a generative model that combines a deep structured semantic model (DSSM) with an LSTM to predict the next unit, where units consist of four, two, and one measures of music. We evaluate the generative model using objective metrics including mean rank and accuracy and with a subjective listening test in which expert musicians are asked to complete a forced-choiced ranking task. We compare our model to a note-level generative baseline that consists of a stacked LSTM trained to predict forward by one note."
44,Selection of observations in signal reconstruction,92,2002,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33ZWJmEAAAAJ&pagesize=50&citation_for_view=33ZWJmEAAAAJ:IjCSPb-OGe4C,"In some signal reconstruction problems, the observation equations can be used as a priori information for selecting the best combination of observations before acquiring them. In the present correspondence, the authors define a selection criterion and propose efficient methods for optimizing the criterion with respect to the combination of observations. The examples illustrate the value of optimized sampling using the proposed methods.<>"
45,Zero-shot learning for semantic utterance classification,89,2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33ZWJmEAAAAJ&pagesize=50&citation_for_view=33ZWJmEAAAAJ:hkOj_22Ku90C,"We propose a novel zero-shot learning method for semantic utterance classification (SUC). It learns a classifier for problems where none of the semantic categories are present in the training set. The framework uncovers the link between categories and utterances using a semantic space. We show that this semantic space can be learned by deep neural networks trained on large amounts of search engine query log data. More precisely, we propose a novel method that can learn discriminative semantic features without supervision. It uses the zero-shot learning framework to guide the learning of the semantic features. We demonstrate the effectiveness of the zero-shot semantic learning algorithm on the SUC dataset collected by (Tur, 2012). Furthermore, we achieve state-of-the-art results by combining the semantic features with a supervised method."
46,Task driven user intents,85,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33ZWJmEAAAAJ&pagesize=50&citation_for_view=33ZWJmEAAAAJ:r5WMYYrv30cC,"Identification of user intents may be provided. A plurality of network applications may be identified, and an ontology associated with each of the plurality of applications may be defined. If a phrase received from a user is associated with at least one of the defined ontologies, an action associated with the network application may be executed."
47,Sentence simplification for spoken language understanding,80,2011,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33ZWJmEAAAAJ&pagesize=50&citation_for_view=33ZWJmEAAAAJ:HDshCWvjkbEC,"In this paper, we present a sentence simplification method and demonstrate its use to improve intent determination and slot filling tasks in spoken language understanding (SLU) systems. This research is motivated by the observation that, while current statistical SLU models usually perform accurately for simple, well-formed sentences, error rates increase for more complex, longer, more natural or spontaneous utterances. Furthermore, users familiar with web search usually formulate their information requests as a keyword search query, suggesting that frameworks which can handle both forms of inputs is required. We propose a dependency parsing-based sentence simplification approach that extracts a set of keywords from natural language sentences and uses those in addition to entire utterances for completing SLU tasks. We evaluated this approach using the well studied ATIS corpus with manual and automatic …"
48,Transferring information across language understanding model domains,79,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33ZWJmEAAAAJ&pagesize=50&citation_for_view=33ZWJmEAAAAJ:GjXqcohcbckC,"Aspects of the present invention provide a technique to validate the transfer of intents or entities between existing natural language model domains (hereafter “domain” or “NLU"") using click logs, a knowledge graph, or both. At least two different types of transfers are possible. Intents from a first domain may be transferred to a second domain. Alternatively or additionally, entities from the second domain may be transferred to an existing intent in the first domain. Either way, additional intent/entity pairs can be generated and validated. Before the new intent/entity pair is added to a domain, aspects of the present invention validate that the intent or entity is transferable between domains. Validation techniques that are consistent with aspects of the invention can use a knowledge graph, search query click logs, or both to validate a transfer of intents or entities from one domain to another."
49,Deep structured semantic model produced using click-through data,79,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33ZWJmEAAAAJ&pagesize=50&citation_for_view=33ZWJmEAAAAJ:mqcSLZKRP28C,"(57) ABSTRACT A deep structured semantic module (DSSM) is described herein which uses a model that is discriminatively trained based on click-through data, eg, such that a conditional likelihood of clicked documents, given respective queries, is maximized, and a condition likelihood of non-clicked docu ments, given the queries, is reduced. In operation, after training is complete, the DSSM maps an input item into an output item expressed in a semantic space, using the trained model. To facilitate training and runtime operation, a dimen sionality-reduction module (DRM) can reduce the dimen sionality of the input item that is fed to the DSSM. A search engine may use the above-Summarized functionality to convert a query and a plurality of documents into the common semantic space, and then determine the similarity between the query and documents in the semantic space. The search engine may then rank the …"
50,Deep structured semantic model produced using click-through data,79,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=33ZWJmEAAAAJ&pagesize=50&citation_for_view=33ZWJmEAAAAJ:4MWp96NkSFoC,"(57) ABSTRACT A deep structured semantic module (DSSM) is described herein which uses a model that is discriminatively trained based on click-through data, eg, such that a conditional likelihood of clicked documents, given respective queries, is maximized, and a condition likelihood of non-clicked docu ments, given the queries, is reduced. In operation, after training is complete, the DSSM maps an input item into an output item expressed in a semantic space, using the trained model. To facilitate training and runtime operation, a dimen sionality-reduction module (DRM) can reduce the dimen sionality of the input item that is fed to the DSSM. A search engine may use the above-Summarized functionality to convert a query and a plurality of documents into the common semantic space, and then determine the similarity between the query and documents in the semantic space. The search engine may then rank the …"
