Rank,Title,Citations,Year,URL,Description
11,Designing for Intersections,115,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ZqZyP0AAAAJ&pagesize=50&citation_for_view=-ZqZyP0AAAAJ:35N4QoGY0k4C,"In response to the recent call for a more intersectionally-aware field of human-computer interaction (HCI), we aim to operationalize intersectionality for technology design in HCI. We develop our lens of intersectionality by drawing on the work of Rita Kaur Dhamoon, and use it to analyze data collected from a multi-sited ethnographic study of seven low-resource learning environments in the Indian states of Maharashtra, Tamil Nadu, and West Bengal. Our research contributions are threefold. First, we extend conversations in Intersectional HCI by expanding its scope from understanding users to recognizing social processes. Second, we emphasize the importance of factoring in both penalties and privileges when conducting research in underserved contexts. Finally, we engage situated comparisons as a methodology to identify pathways for designing interactive systems across intersectionally diverse environments."
12,Benefits and Harms of Large Language Models in Digital Mental Health,112,2023,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ZqZyP0AAAAJ&pagesize=50&citation_for_view=-ZqZyP0AAAAJ:W5xh706n7nkC,"The past decade has been transformative for mental health research and practice. The ability to harness large repositories of data, whether from electronic health records (EHR), mobile devices, or social media, has revealed a potential for valuable insights into patient experiences, promising early, proactive interventions, as well as personalized treatment plans. Recent developments in generative artificial intelligence, particularly large language models (LLMs), show promise in leading digital mental health to uncharted territory. Patients are arriving at doctors' appointments with information sourced from chatbots, state-of-the-art LLMs are being incorporated in medical software and EHR systems, and chatbots from an ever-increasing number of startups promise to serve as AI companions, friends, and partners. This article presents contemporary perspectives on the opportunities and risks posed by LLMs in the design, development, and implementation of digital mental health tools. We adopt an ecological framework and draw on the affordances offered by LLMs to discuss four application areas -- care-seeking behaviors from individuals in need of care, community care provision, institutional and medical care provision, and larger care ecologies at the societal level. We engage in a thoughtful consideration of whether and how LLM-based technologies could or should be employed for enhancing mental health. The benefits and harms our article surfaces could serve to help shape future research, advocacy, and regulatory efforts focused on creating more responsible, user-friendly, equitable, and secure LLM-based tools for mental health treatment …"
13,Culture in Action: Unpacking Capacities to Inform Assets-Based Design,109,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ZqZyP0AAAAJ&pagesize=50&citation_for_view=-ZqZyP0AAAAJ:OU6Ihb5iCvQC,"The field of Human-Computer Interaction (HCI) aims at securing a lasting impact for technology-based interventions in the context of social inequities. Increasingly, HCI scholars are proposing assets-based design as an effective approach towards this issue. Rather than starting from people's needs and deficits, this approach posits that design should start from a deep understanding of people's assets. A pending issue, however, is how to account for the situated nature of assets; that is, how to decide which asset to leverage and for what design purpose. Drawing from cultural sociology and shifting the emphasis from assets to capacities, we propose Swidler's theory of culture-in-action as an analytical lens for unpacking the complex relationship between capacities, goals, and structural limitations. Leveraging findings from a Participatory Design engagement with 35 Latino immigrant parents for envisioning parent …"
14,Empowerment on the Margins: The Online Experiences of Community Health Workers,103,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ZqZyP0AAAAJ&pagesize=50&citation_for_view=-ZqZyP0AAAAJ:D03iK_w7-QYC,"Research in Human-Computer Interaction for Development (HCI4D) routinely relies on and engages with the increasing penetration of smartphones and the internet. We examine the mobile, internet, and social media practices of women community health workers, for whom internet access has newly become possible. These workers are uniquely positioned at the intersections of various communities of practice---their familial units, workplaces, networks of health workers, larger communities, and the online world. However, they remain at the margins of each, on account of difference in gender, class, literacies, professional expertise, and more. Our findings unpack the legitimate peripheral participation of these workers; examining how they appropriate smartphones and the internet to move away from the peripheries to fully participate in these communities. We discuss how their activities are motivated by moves …"
15,Uber in Bangladesh: The Tangled Web of Mobility and Justice,103,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ZqZyP0AAAAJ&pagesize=50&citation_for_view=-ZqZyP0AAAAJ:g5m5HwL7SMYC,"Ridesharing services have been viewed as heralding the next generation of mobility and recognized for their potential to provide an alternate and more flexible model of work. These services have also been critiqued for their treatment of employees, low wages, and other concerns. In this paper, we present a qualitative investigation of the introduction of Uber in Dhaka, Bangladesh. Using interview data from drivers and riders, and content analysis of riders' Facebook posts, we highlight how Uber's introduction into Dhaka's existing transportation infrastructure influenced experiences and practices of mobility in the city. Drawing on Iris Marion Young's theory of justice, we demonstrate how the introduction of Uber in Dhaka reinforces existing modes of oppression and introduces new ones, even as it generates room for creative modes of resistance. Finally, we underline algorithms' opacity and veneer of objectivity as a …"
16,“It’sa girl thing” Examining Challenges and Opportunities around Menstrual Health Education in India,101,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ZqZyP0AAAAJ&pagesize=50&citation_for_view=-ZqZyP0AAAAJ:b0M2c_1WBrUC,"Cultural taboos and limiting social norms make it challenging to communicate and teach about menstrual health in India. We present findings from an inquiry of current approaches used to educate adolescents about menstruation, examining the perspectives of young adults, parents, teachers, social workers, and health professionals for identifying design opportunities and potential for impact. Our findings from the content analysis of education and training materials in use, an online survey of 391 adults, 52 interviews, and 2 focus groups indicate that although detailed and descriptive information materials are available for use, there exists a disconnect between parents’ and teachers’ expectations regarding who will introduce these topics to adolescents. We also highlight a clear difference in attitudes regarding who must be taught, how, where, and at what stages. Finally, we articulate factors that shape access and …"
17,Engaging Solidarity in Data Collection Practices for Community Health,101,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ZqZyP0AAAAJ&pagesize=50&citation_for_view=-ZqZyP0AAAAJ:M05iB0D1s5AC,"Researchers and practitioners engaged in global health are increasingly turning to data-driven approaches. However, the institutionalized roles and responsibilities---as well as motivations and workflows---of those involved in data collection are not well understood. To attain a deeper understanding of the practices of frontline health workers engaged in data collection, we conducted fieldwork in underserved contexts of Delhi, India. In particular, we interviewed these workers and observed their interactions with 200 households. Our analysis takes a postcolonial feminist perspective to examine how these frontline health workers navigate the multiple demands placed on them by their families, society, local residents, and health organizations. We also discuss how they practice feminist solidarity, and distill lessons for improved data collection across global health initiatives."
18,"Individually vulnerable, collectively safe: The security and privacy practices of households with older adults",94,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ZqZyP0AAAAJ&pagesize=50&citation_for_view=-ZqZyP0AAAAJ:geHnlv5EZngC,"Older adults are especially vulnerable to online cybersecurity and privacy (SP) threats, such as phishing, ransomware, and targeted misinformation campaigns. Prior work has suggested that this vulnerability may be addressed with the design of social SP interfaces, such that groups of individuals might work together on behalf of one another to manage SP threats collectively. To this end, we present findings from a qualitative inquiry conducted with older adults and members of technology-rich middle-income households in urban India, where technology users have been shown to engage in relatively more social SP practices. Our research examines the collaborative behaviors enacted by different members of the household for protection from SP threats. In particular, we show how self-appointed family technology managers straddle the line between stewardship and paternalism in their efforts to protect older adults …"
19,El Paquete Semanal: The Week's Internet in Havana,93,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ZqZyP0AAAAJ&pagesize=50&citation_for_view=-ZqZyP0AAAAJ:ns9cj8rnVeAC,"We contribute a case study of El Paquete Semanal or ""The Weekly Package"" -- the pervasive, offline internet in Cuba. We conducted a qualitative inquiry of El Paquete through extensive fieldwork---interviews and observations---in Havana, Cuba. Our findings highlight the human infrastructure that supports this offline internet, rendered visible through the lens of articulation work. By offering an in-depth perspective into these workings of El Paquete, we aim to challenge established notions of what an (or the) internet ""should"" look like in more and less ""developed"" contexts. We highlight how El Paquete is a non-standardized and non-neutral internet, but still human-centered. We also offer an enriched understanding of how an entirely offline internet can provide expansive information access to support leisure and livelihood, additionally serving as a locally relevant platform that affords local participation."
20,"If it rains, ask grandma to disconnect the nano: Maintenance & care in Havana's streetnet",89,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=-ZqZyP0AAAAJ&pagesize=50&citation_for_view=-ZqZyP0AAAAJ:xtRiw3GOFMkC,"In Cuba, where internet access is severely constrained, technology enthusiasts have built StreetNet (SNET), a community network (CN) that has grown organically, reaching tens of thousands of households across Havana. Through fieldwork conducted in 2016 and 2017, we investigate participants' strategies as they engage with a network where the material elements---cables, switches, nanos, and servers---are regularly breaking down. Drawing on maintenance and care (M&C) scholarship, we present an in-depth investigation of the management and anticipation of breakdowns in SNET, foregrounding the deeply relational nature of repair work, collective efforts required for SNET's M&C, and the values and motivations underpinning these practices. Our paper contributes a unique perspective on how CNs are run locally and organically, outlining considerations for how interventions along these lines might be more …"
